PARTICIPANT ID,PRESENT2015,EVENT DISTANCE,AGE CATAGORY,SEX CATAGORY,TIME
5826,1,21,50,0,01:52:55
5827,,,,,
5828,,,,,
5829,,,,,
5830,1,10,25,1,01:45:53
5831,1,21,45,1,01:57:16
5832,1,42,60,1,06:52:59
5833,,,,,
5834,1,10,45,0,01:24:03
5835,,,,,
5836,1,10,45,1,00:57:28
5837,1,42,50,0,05:25:15
5838,,,,,
5839,,,,,
5840,,,,,
5841,1,42,18,0,03:23:25
5842,,,,,
5843,1,42,18,1,05:30:49
5844,,,,,
5845,1,42,45,0,05:11:08
5846,1,21,35,1,02:43:49
5847,1,21,30,1,02:51:35
5848,1,21,50,1,01:44:37
5849,,,,,
5850,1,42,45,1,02:47:22
5851,,,,,
5852,1,42,40,1,03:16:32
5853,1,42,60,1,05:11:18
5854,,,,,
5855,,,,,
5856,,,,,
5857,,,,,
5858,1,42,55,1,03:58:01
5859,1,42,45,1,03:56:37
5860,,,,,
5861,,,,,
5862,1,42,25,0,05:24:38
5863,,,,,
5864,,,,,
5865,,,,,
5866,1,42,40,0,05:29:09
5867,1,21,30,1,03:17:57
5868,,,,,
5869,1,42,25,1,05:17:07
5870,1,21,25,1,01:44:42
5871,1,42,30,1,-1
5872,,,,,
5873,1,42,45,1,03:33:40
5874,1,42,60,1,03:35:07
5875,,,,,
5876,,,,,
5877,,,,,
5878,1,42,50,1,07:09:45
5879,1,42,60,1,05:03:12
5880,,,,,
5881,,,,,
5882,1,21,35,1,02:54:02
5883,,,,,
5884,,,,,
5885,,,,,
5886,,,,,
5887,,,,,
5888,,,,,
5889,1,42,45,1,03:15:20
5890,1,42,40,1,04:44:05
5891,,,,,
5892,1,42,40,1,03:30:55
5893,,,,,
5894,1,21,55,1,02:17:22
5895,1,42,18,1,03:40:41
5896,1,42,40,1,05:26:30
5897,1,21,40,1,02:24:40
5898,1,42,25,1,06:12:01
5899,,,,,
5900,,,,,
5901,,,,,
5902,,,,,
5903,,,,,
5904,,,,,
5905,1,42,40,1,03:33:22
5906,1,42,40,1,03:59:46
5907,,,,,
5908,,,,,
5909,,,,,
5910,1,42,40,0,03:56:39
5911,,,,,
5912,,,,,
5913,1,21,65,1,03:02:39
5914,,,,,
5915,,,,,
5916,1,21,30,0,01:41:35
5917,1,42,30,1,03:46:45
5918,,,,,
5919,,,,,
5920,1,42,30,1,04:03:47
5921,,,,,
5922,,,,,
5923,,,,,
5924,,,,,
5925,,,,,
5926,1,21,50,0,02:18:54
5927,,,,,
5928,1,42,35,1,03:49:25
5929,1,21,35,1,02:25:10
5930,1,42,55,1,05:03:51
5931,,,,,
5932,,,,,
5933,1,42,50,1,04:05:56
5934,1,42,40,1,03:32:40
5935,1,21,50,1,01:38:28
5936,1,21,35,0,03:03:25
5937,,,,,
5938,1,1,13,1,00:06:58
5939,,,,,
5940,,,,,
5941,,,,,
5942,,,,,
5943,,,,,
5944,1,42,40,0,06:01:40
5945,,,,,
5946,,,,,
5947,,,,,
5948,,,,,
5949,,,,,
5950,1,42,30,0,05:05:20
5951,1,21,25,1,01:23:01
5952,,,,,
5953,,,,,
5954,1,21,25,1,01:56:32
5955,,,,,
5956,1,42,30,1,03:25:58
5957,1,42,50,1,05:22:25
5958,1,42,55,1,04:04:42
5959,1,42,40,1,06:06:24
5960,,,,,
5961,,,,,
5962,1,42,50,1,05:11:40
5963,,,,,
5964,1,42,18,1,04:24:32
5965,1,42,50,1,03:45:26
5966,1,21,18,1,02:58:46
5967,1,21,45,1,03:50:15
5968,1,42,55,0,05:22:45
5969,1,21,55,1,02:39:13
5970,,,,,
5971,1,42,18,0,05:34:14
5972,1,21,35,1,01:46:27
5973,1,21,25,0,02:12:29
5974,,,,,
5975,,,,,
5976,,,,,
5977,1,21,25,0,02:01:20
5978,,,,,
5979,1,42,18,1,04:19:45
5980,,,,,
5981,1,42,30,1,04:01:28
5982,,,,,
5983,,,,,
5984,1,21,25,1,03:03:21
5985,1,42,60,1,03:34:46
5986,1,42,45,1,05:27:28
5987,1,42,25,0,05:24:31
5988,,,,,
5989,1,42,25,0,05:25:52
5990,1,42,55,0,05:35:38
5991,,,,,
5992,1,42,45,0,05:36:27
5993,1,21,45,0,02:45:58
5994,1,42,40,1,05:34:03
5995,1,42,45,0,04:23:41
5996,1,21,25,0,01:58:56
5997,,,,,
5998,,,,,
5999,,,,,
6000,,,,,
6001,,,,,
6002,1,42,35,1,03:49:01
6003,1,42,45,1,03:38:51
6004,1,42,40,0,02:59:30
6005,,,,,
6006,1,42,60,1,03:47:52
6007,1,42,50,1,05:40:49
6008,,,,,
6009,1,42,55,1,04:04:49
6010,,,,,
6011,,,,,
6012,1,42,45,0,-1
6013,1,21,30,1,02:31:57
6014,1,21,35,1,01:27:46
6015,1,42,40,0,06:20:11
6016,,,,,
6017,,,,,
6018,1,42,30,1,03:36:58
6019,,,,,
6020,,,,,
6021,,,,,
6022,,,,,
6023,1,10,40,1,01:05:53
6024,1,42,40,1,04:34:19
6025,,,,,
6026,,,,,
6027,1,42,40,0,04:24:07
6028,1,42,35,1,04:15:27
6029,,,,,
6030,1,42,40,1,05:45:20
6031,,,,,
6032,1,10,35,1,01:11:03
6033,,,,,
6034,,,,,
6035,,,,,
6036,1,42,30,1,04:35:22
6037,1,42,18,1,03:04:39
6038,1,42,45,1,03:25:30
6039,1,42,25,0,05:16:53
6040,,,,,
6041,1,42,60,1,06:18:48
6042,1,21,40,1,03:22:58
6043,,,,,
6044,1,42,45,1,06:03:10
6045,,,,,
6046,1,21,25,1,02:31:40
6047,,,,,
6048,1,21,55,1,01:31:33
6049,,,,,
6050,,,,,
6051,,,,,
6052,,,,,
6053,1,42,45,1,03:37:44
6054,,,,,
6055,,,,,
6056,1,42,50,1,06:09:20
6057,1,42,30,1,02:58:42
6058,,,,,
6059,,,,,
6060,1,42,45,1,03:48:33
6061,,,,,
6062,1,42,65,1,04:14:03
6063,1,21,45,0,02:41:15
6064,1,42,35,0,04:54:31
6065,1,21,30,1,03:13:54
6066,1,42,60,0,05:35:37
6067,,,,,
6068,,,,,
6069,,,,,
6070,,,,,
6071,1,42,30,1,04:03:11
6072,,,,,
6073,,,,,
6074,1,5,40,1,00:34:14
6075,,,,,
6076,,,,,
6077,,,,,
6078,1,1,13,0,00:08:56
6079,1,21,40,1,02:00:37
6080,1,42,40,1,04:02:44
6081,1,42,35,1,04:47:39
6082,,,,,
6083,1,42,18,0,05:01:37
6084,,,,,
6085,,,,,
6086,1,21,45,0,02:08:44
6087,,,,,
6088,,,,,
6089,,,,,
6090,,,,,
6091,,,,,
6092,,,,,
6093,,,,,
6094,1,21,45,1,02:21:26
6095,1,21,18,0,03:30:56
6096,1,42,35,0,05:39:50
6097,1,21,25,1,-1
6098,,,,,
6099,1,42,30,0,06:33:50
6100,1,42,35,1,03:47:03
6101,,,,,
6102,,,,,
6103,1,21,40,0,02:16:15
6104,1,42,35,1,05:49:09
6105,,,,,
6106,1,42,40,0,05:14:09
6107,1,42,50,1,05:47:43
6108,,,,,
6109,,,,,
6110,1,21,40,1,01:29:56
6111,1,42,15,0,05:13:07
6112,1,42,35,1,04:28:10
6113,,,,,
6114,,,,,
6115,,,,,
6116,1,42,18,1,03:59:45
6117,1,42,35,0,05:10:48
6118,,,,,
6119,,,,,
6120,1,10,40,1,00:45:41
6121,,,,,
6122,,,,,
6123,,,,,
6124,1,21,50,1,02:16:25
6125,,,,,
6126,1,21,25,0,02:23:29
6127,1,42,50,1,04:45:04
6128,,,,,
6129,1,42,50,1,03:17:42
6130,,,,,
6131,,,,,
6132,1,42,30,1,03:55:30
6133,,,,,
6134,,,,,
6135,1,42,25,0,-1
6136,,,,,
6137,1,42,35,1,04:22:08
6138,,,,,
6139,1,21,35,1,01:49:40
6140,,,,,
6141,1,42,25,1,03:54:09
6142,1,42,35,0,03:50:45
6143,,,,,
6144,1,42,40,1,03:07:47
6145,,,,,
6146,,,,,
6147,,,,,
6148,1,21,60,1,02:28:11
6149,,,,,
6150,1,42,35,0,07:38:31
6151,1,21,50,1,02:16:35
6152,1,21,18,0,03:04:30
6153,1,21,50,1,03:14:47
6154,,,,,
6155,1,42,40,1,04:17:57
6156,,,,,
6157,1,42,50,0,04:11:10
6158,1,42,50,0,05:35:40
6159,,,,,
6160,1,42,35,0,03:43:31
6161,,,,,
6162,,,,,
6163,1,42,40,1,03:08:56
6164,1,21,35,1,01:43:54
6165,1,21,30,0,02:15:46
6166,1,21,45,1,02:52:22
6167,,,,,
6168,,,,,
6169,1,42,40,0,05:59:04
6170,1,42,55,1,04:17:28
6171,,,,,
6172,1,21,50,1,02:11:49
6173,1,42,50,1,04:52:05
6174,1,42,35,1,04:01:15
6175,,,,,
6176,1,42,25,1,04:03:42
6177,1,42,35,1,03:10:40
6178,,,,,
6179,,,,,
6180,,,,,
6181,1,21,30,1,02:58:53
6182,1,21,25,1,03:34:26
6183,1,10,45,0,00:58:10
6184,1,42,40,1,03:36:00
6185,,,,,
6186,,,,,
6187,1,42,40,1,04:13:53
6188,1,42,50,0,05:42:31
6189,1,42,40,1,04:08:11
6190,1,21,45,1,01:52:05
6191,1,42,25,1,06:05:33
6192,1,42,50,1,05:24:36
6193,,,,,
6194,,,,,
6195,1,21,25,1,01:55:49
6196,,,,,
6197,,,,,
6198,1,21,30,1,02:34:24
6199,1,42,18,0,05:28:23
6200,,,,,
6201,1,42,35,0,05:32:19
6202,,,,,
6203,1,42,50,1,06:15:22
6204,,,,,
6205,,,,,
6206,,,,,
6207,,,,,
6208,1,42,35,1,06:28:15
6209,,,,,
6210,,,,,
6211,,,,,
6212,1,21,70,1,03:38:32
6213,,,,,
6214,1,21,35,1,02:06:30
6215,,,,,
6216,1,21,35,1,01:31:30
6217,1,42,18,1,03:26:16
6218,,,,,
6219,,,,,
6220,1,42,18,1,06:39:22
6221,,,,,
6222,1,42,45,1,04:00:45
6223,,,,,
6224,1,42,35,1,05:49:33
6225,1,42,45,1,03:06:23
6226,,,,,
6227,,,,,
6228,,,,,
6229,,,,,
6230,,,,,
6231,,,,,
6232,1,42,30,1,05:42:27
6233,,,,,
6234,,,,,
6235,,,,,
6236,,,,,
6237,1,42,40,1,03:45:03
6238,1,42,40,1,03:33:34
6239,1,42,45,1,04:00:12
6240,,,,,
6241,1,42,30,0,04:19:21
6242,1,42,35,1,03:00:30
6243,1,21,35,0,02:53:22
6244,1,21,45,1,01:48:47
6245,1,21,50,1,03:05:57
6246,1,42,30,1,04:33:18
6247,,,,,
6248,,,,,
6249,,,,,
6250,1,42,35,1,03:33:09
6251,,,,,
6252,,,,,
6253,,,,,
6254,,,,,
6255,,,,,
6256,1,10,40,1,01:15:20
6257,1,42,30,1,04:16:42
6258,1,42,25,0,04:50:01
6259,,,,,
6260,,,,,
6261,1,42,30,1,04:14:19
6262,,,,,
6263,1,42,55,1,03:55:16
6264,,,,,
6265,,,,,
6266,1,21,25,0,03:13:13
6267,1,21,35,1,01:32:41
6268,1,42,18,0,05:40:16
6269,1,42,50,1,04:19:42
6270,,,,,
6271,,,,,
6272,,,,,
6273,1,42,40,1,05:54:46
6274,1,42,30,0,04:49:45
6275,1,21,18,1,02:16:52
6276,,,,,
6277,1,42,30,1,03:40:23
6278,,,,,
6279,1,42,50,1,03:58:45
6280,,,,,
6281,,,,,
6282,,,,,
6283,,,,,
6284,,,,,
6285,1,21,50,1,02:32:54
6286,1,21,55,1,03:39:16
6287,,,,,
6288,,,,,
6289,,,,,
6290,1,5,50,1,00:51:48
6291,,,,,
6292,,,,,
6293,,,,,
6294,,,,,
6295,,,,,
6296,1,42,25,1,04:52:54
6297,1,42,45,1,03:54:42
6298,,,,,
6299,,,,,
6300,1,42,30,0,03:29:50
6301,,,,,
6302,1,42,60,1,05:30:39
6303,1,42,40,1,05:57:05
6304,1,42,40,1,04:12:20
6305,1,42,40,1,06:25:05
6306,1,10,55,0,01:00:29
6307,1,42,65,1,04:24:20
6308,,,,,
6309,,,,,
6310,,,,,
6311,,,,,
6312,1,42,30,1,03:35:25
6313,1,42,25,1,05:16:00
6314,1,42,25,1,04:06:23
6315,,,,,
6316,1,42,50,1,05:02:53
6317,1,42,45,1,05:18:11
6318,1,21,60,1,02:54:22
6319,1,42,30,1,05:38:33
6320,1,42,40,1,03:36:21
6321,1,42,40,1,02:56:57
6322,,,,,
6323,1,42,25,1,04:40:51
6324,1,21,40,1,02:10:32
6325,1,42,40,1,05:04:35
6326,,,,,
6327,1,21,50,0,04:04:25
6328,1,21,50,1,01:56:24
6329,1,42,60,0,06:56:40
6330,,,,,
6331,,,,,
6332,1,42,40,1,04:52:28
6333,1,21,45,1,02:46:47
6334,,,,,
6335,,,,,
6336,,,,,
6337,1,21,40,0,03:17:19
6338,1,42,35,1,03:05:19
6339,,,,,
6340,,,,,
6341,,,,,
6342,,,,,
6343,1,42,55,1,04:23:54
6344,,,,,
6345,1,42,30,1,06:16:47
6346,1,42,30,1,03:51:27
6347,1,42,45,1,06:05:01
6348,,,,,
6349,1,42,50,1,04:25:58
6350,,,,,
6351,1,42,45,1,03:47:39
6352,,,,,
6353,1,42,35,0,05:48:18
6354,1,42,25,1,05:47:25
6355,1,42,30,0,05:43:08
6356,,,,,
6357,,,,,
6358,1,42,15,1,05:48:53
6359,,,,,
6360,,,,,
6361,1,42,40,0,04:35:58
6362,1,42,45,1,02:54:52
6363,1,42,30,0,05:19:25
6364,,,,,
6365,,,,,
6366,1,42,45,1,03:16:45
6367,,,,,
6368,1,21,55,0,03:15:25
6369,,,,,
6370,1,42,35,1,04:29:04
6371,1,42,25,1,03:55:47
6372,,,,,
6373,1,42,55,1,07:10:07
6374,,,,,
6375,1,42,50,1,03:34:03
6376,,,,,
6377,,,,,
6378,1,5,30,0,00:38:25
6379,1,42,45,1,03:41:14
6380,1,42,30,1,03:06:37
6381,,,,,
6382,,,,,
6383,1,42,45,1,04:57:43
6384,1,21,50,1,02:18:31
6385,,,,,
6386,1,21,25,1,02:17:37
6387,1,42,40,0,06:48:39
6388,,,,,
6389,1,42,35,0,05:14:38
6390,1,42,55,1,05:26:57
6391,1,21,40,0,02:21:06
6392,,,,,
6393,,,,,
6394,,,,,
6395,1,42,30,0,04:48:31
6396,,,,,
6397,1,42,45,0,05:37:20
6398,1,42,25,1,04:25:57
6399,1,42,55,1,03:39:23
6400,1,42,18,1,04:05:18
6401,,,,,
6402,1,42,35,0,05:56:17
6403,,,,,
6404,,,,,
6405,,,,,
6406,,,,,
6407,1,21,25,0,02:02:42
6408,,,,,
6409,1,42,50,1,03:00:03
6410,1,42,50,1,05:52:31
6411,1,42,30,0,04:11:33
6412,1,42,50,1,04:44:49
6413,,,,,
6414,,,,,
6415,1,42,40,0,06:25:33
6416,1,42,25,1,04:30:32
6417,,,,,
6418,,,,,
6419,,,,,
6420,1,42,30,1,04:40:35
6421,,,,,
6422,1,42,40,1,04:44:37
6423,,,,,
6424,1,42,35,1,05:04:50
6425,,,,,
6426,,,,,
6427,,,,,
6428,,,,,
6429,,,,,
6430,,,,,
6431,1,42,18,0,03:55:12
6432,1,42,45,1,04:14:42
6433,,,,,
6434,,,,,
6435,1,42,25,1,04:31:15
6436,,,,,
6437,1,21,45,0,03:09:17
6438,1,42,35,0,05:36:25
6439,,,,,
6440,,,,,
6441,,,,,
6442,1,5,45,0,00:35:15
6443,1,42,35,1,05:42:22
6444,,,,,
6445,,,,,
6446,,,,,
6447,,,,,
6448,,,,,
6449,1,42,18,0,05:09:40
6450,1,21,40,1,02:46:09
6451,,,,,
6452,,,,,
6453,1,42,18,0,06:53:31
6454,,,,,
6455,,,,,
6456,,,,,
6457,,,,,
6458,,,,,
6459,,,,,
6460,1,21,50,1,02:32:06
6461,1,42,40,1,04:05:21
6462,,,,,
6463,1,21,40,1,03:00:06
6464,,,,,
6465,1,42,30,0,03:35:39
6466,1,21,40,1,01:21:44
6467,,,,,
6468,1,42,35,1,03:08:17
6469,,,,,
6470,,,,,
6471,,,,,
6472,,,,,
6473,,,,,
6474,,,,,
6475,,,,,
6476,,,,,
6477,,,,,
6478,,,,,
6479,1,42,18,1,04:22:09
6480,1,42,40,1,04:54:49
6481,1,42,15,0,05:30:23
6482,1,42,18,0,04:56:22
6483,,,,,
6484,1,42,30,1,03:20:49
6485,,,,,
6486,,,,,
6487,,,,,
6488,,,,,
6489,1,42,35,0,05:14:38
6490,,,,,
6491,1,21,40,1,01:56:52
6492,1,42,35,1,05:06:51
6493,,,,,
6494,1,21,40,1,01:48:35
6495,,,,,
6496,,,,,
6497,1,42,35,1,04:40:14
6498,1,42,45,1,03:36:33
6499,,,,,
6500,,,,,
6501,,,,,
6502,1,42,40,0,04:42:12
6503,,,,,
6504,1,42,50,1,05:37:06
6505,1,42,35,0,04:58:44
6506,1,42,55,1,04:37:16
6507,,,,,
6508,,,,,
6509,,,,,
6510,1,42,45,1,04:17:17
6511,,,,,
6512,,,,,
6513,,,,,
6514,,,,,
6515,1,42,60,1,04:59:35
6516,,,,,
6517,1,42,18,1,05:15:25
6518,,,,,
6519,,,,,
6520,1,42,30,0,07:09:10
6521,,,,,
6522,,,,,
6523,,,,,
6524,1,42,35,0,06:45:00
6525,,,,,
6526,1,21,40,0,01:50:43
6527,1,42,30,0,04:32:31
6528,1,21,45,1,01:35:16
6529,,,,,
6530,,,,,
6531,1,42,50,1,-1
6532,,,,,
6533,1,21,30,0,02:58:38
6534,1,42,25,1,04:13:20
6535,1,42,40,1,-1
6536,1,42,45,0,04:57:51
6537,,,,,
6538,,,,,
6539,1,42,35,1,05:01:51
6540,,,,,
6541,,,,,
6542,,,,,
6543,,,,,
6544,,,,,
6545,1,42,18,0,05:00:45
6546,,,,,
6547,,,,,
6548,1,42,35,1,03:56:16
6549,,,,,
6550,,,,,
6551,,,,,
6552,1,42,55,1,05:11:02
6553,,,,,
6554,,,,,
6555,1,42,55,0,06:28:53
6556,1,42,40,1,03:18:51
6557,,,,,
6558,,,,,
6559,1,42,30,0,07:11:31
6560,1,42,40,1,03:02:29
6561,1,5,25,0,00:32:58
6562,,,,,
6563,,,,,
6564,1,21,60,1,03:02:40
6565,,,,,
6566,1,42,25,0,05:05:44
6567,1,42,18,1,04:40:09
6568,1,42,18,1,04:03:24
6569,,,,,
6570,1,21,55,1,03:46:39
6571,1,42,35,1,03:41:29
6572,1,42,30,1,03:14:17
6573,1,42,70,1,05:34:11
6574,1,21,40,1,02:38:38
6575,,,,,
6576,1,42,45,0,04:37:42
6577,,,,,
6578,,,,,
6579,1,21,55,1,02:01:27
6580,,,,,
6581,1,21,50,1,01:44:51
6582,,,,,
6583,,,,,
6584,,,,,
6585,1,42,40,1,05:01:50
6586,,,,,
6587,1,42,40,0,04:26:33
6588,1,42,55,1,03:50:00
6589,1,42,55,1,02:54:50
6590,1,42,30,1,05:20:42
6591,,,,,
6592,,,,,
6593,1,42,18,0,06:41:21
6594,,,,,
6595,,,,,
6596,,,,,
6597,,,,,
6598,,,,,
6599,1,42,50,1,05:27:05
6600,,,,,
6601,,,,,
6602,,,,,
6603,,,,,
6604,1,42,30,1,05:00:00
6605,1,42,35,1,04:13:39
6606,1,42,40,1,04:13:33
6607,1,21,30,1,02:01:58
6608,1,42,18,1,05:11:40
6609,,,,,
6610,,,,,
6611,1,42,55,1,03:32:27
6612,1,42,45,1,03:49:21
6613,,,,,
6614,1,42,60,1,03:41:48
6615,,,,,
6616,1,42,35,1,04:30:02
6617,1,42,30,1,04:16:41
6618,,,,,
6619,1,42,40,1,04:31:50
6620,1,21,30,1,03:11:50
6621,1,42,18,1,04:56:18
6622,1,21,45,1,01:49:16
6623,,,,,
6624,,,,,
6625,,,,,
6626,,,,,
6627,,,,,
6628,,,,,
6629,1,42,30,0,04:21:25
6630,1,42,35,1,05:36:56
6631,1,5,45,1,00:45:23
6632,,,,,
6633,1,42,25,1,04:14:46
6634,,,,,
6635,1,42,40,1,06:07:53
6636,1,10,40,1,01:04:20
6637,,,,,
6638,,,,,
6639,,,,,
6640,,,,,
6641,,,,,
6642,,,,,
6643,,,,,
6644,,,,,
6645,,,,,
6646,,,,,
6647,1,42,55,1,05:29:06
6648,1,42,45,1,04:42:57
6649,1,42,50,1,03:39:03
6650,,,,,
6651,1,5,25,1,00:20:54
6652,,,,,
6653,1,42,18,0,03:52:13
6654,,,,,
6655,,,,,
6656,1,42,18,1,-1
6657,1,42,18,1,05:41:15
6658,1,21,30,1,02:18:29
6659,,,,,
6660,1,42,35,1,03:56:15
6661,1,42,50,1,04:58:31
6662,,,,,
6663,1,42,40,1,04:11:22
6664,,,,,
6665,,,,,
6666,1,21,40,1,01:34:10
6667,1,21,35,1,02:26:32
6668,,,,,
6669,1,21,55,0,02:42:51
6670,1,21,50,1,02:16:54
6671,,,,,
6672,,,,,
6673,,,,,
6674,1,42,25,1,03:22:42
6675,1,42,25,0,05:01:37
6676,1,42,45,0,05:57:44
6677,,,,,
6678,,,,,
6679,,,,,
6680,1,42,50,0,04:12:48
6681,1,42,50,1,04:22:20
6682,,,,,
6683,,,,,
6684,,,,,
6685,1,42,35,0,05:51:30
6686,1,10,18,0,00:47:51
6687,,,,,
6688,1,21,30,1,01:46:06
6689,1,42,25,1,04:44:33
6690,,,,,
6691,1,42,25,1,05:03:51
6692,1,42,40,0,03:55:25
6693,1,42,35,1,03:30:32
6694,1,42,18,0,05:08:03
6695,,,,,
6696,,,,,
6697,1,42,40,1,04:53:59
6698,,,,,
6699,1,42,30,1,05:06:06
6700,1,42,35,0,03:28:34
6701,1,21,30,1,01:24:26
6702,,,,,
6703,,,,,
6704,,,,,
6705,1,42,15,1,04:22:09
6706,,,,,
6707,,,,,
6708,1,42,55,1,06:08:34
6709,1,21,45,1,02:18:37
6710,1,21,50,1,01:37:11
6711,,,,,
6712,,,,,
6713,,,,,
6714,,,,,
6715,,,,,
6716,1,42,40,1,04:08:15
6717,,,,,
6718,1,42,30,1,03:13:40
6719,1,42,55,1,05:14:08
6720,,,,,
6721,,,,,
6722,1,42,30,1,05:34:37
6723,,,,,
6724,1,42,35,1,04:13:38
6725,,,,,
6726,,,,,
6727,,,,,
6728,1,42,50,1,04:21:49
6729,1,42,18,1,04:34:05
6730,1,21,30,1,01:39:56
6731,1,42,35,1,03:58:02
6732,,,,,
6733,,,,,
6734,1,42,25,1,03:23:48
6735,1,42,25,1,04:17:32
6736,1,21,45,0,03:27:36
6737,1,42,65,1,04:53:11
6738,1,42,40,0,04:00:12
6739,,,,,
6740,1,1,13,1,00:06:37
6741,1,42,40,1,03:23:35
6742,1,42,30,1,06:05:43
6743,1,42,50,1,04:51:03
6744,,,,,
6745,1,42,40,1,05:59:56
6746,,,,,
6747,,,,,
6748,,,,,
6749,1,21,25,1,02:42:21
6750,,,,,
6751,1,21,50,1,01:59:55
6752,,,,,
6753,1,42,35,1,04:02:46
6754,,,,,
6755,,,,,
6756,1,21,40,1,03:18:35
6757,1,42,35,0,03:56:47
6758,,,,,
6759,1,10,45,1,01:18:58
6760,1,42,35,1,05:11:34
6761,,,,,
6762,,,,,
6763,,,,,
6764,,,,,
6765,,,,,
6766,1,42,45,1,04:14:04
6767,,,,,
6768,,,,,
6769,,,,,
6770,,,,,
6771,1,42,30,1,04:03:24
6772,1,21,50,1,03:28:31
6773,,,,,
6774,,,,,
6775,,,,,
6776,,,,,
6777,1,42,35,1,04:04:35
6778,1,42,30,0,05:45:29
6779,1,42,35,0,05:21:32
6780,,,,,
6781,1,21,40,1,02:19:10
6782,,,,,
6783,,,,,
6784,1,21,40,0,02:16:01
6785,,,,,
6786,1,42,45,1,05:28:03
6787,1,21,35,1,01:48:12
6788,,,,,
6789,,,,,
6790,1,42,50,1,04:38:31
6791,,,,,
6792,,,,,
6793,1,42,25,1,03:33:37
6794,,,,,
6795,1,21,50,1,02:16:52
6796,1,42,35,1,04:13:55
6797,,,,,
6798,1,42,50,0,04:30:16
6799,,,,,
6800,1,5,35,1,00:34:54
6801,1,42,55,0,06:02:18
6802,,,,,
6803,1,42,30,0,04:22:51
6804,,,,,
6805,1,42,35,1,04:43:41
6806,,,,,
6807,,,,,
6808,,,,,
6809,,,,,
6810,,,,,
6811,,,,,
6812,,,,,
6813,,,,,
6814,1,21,50,0,01:58:31
6815,1,42,30,1,04:10:05
6816,,,,,
6817,,,,,
6818,1,21,40,1,02:08:07
6819,,,,,
6820,,,,,
6821,,,,,
6822,1,21,40,0,01:43:08
6823,,,,,
6824,1,42,18,1,04:42:09
6825,1,42,25,0,05:03:42
6826,1,21,30,1,02:27:39
6827,1,21,45,1,02:00:20
6828,,,,,
6829,,,,,
6830,,,,,
6831,,,,,
6832,,,,,
6833,1,21,50,0,02:34:11
6834,,,,,
6835,1,42,45,1,04:18:15
6836,1,21,50,1,01:45:02
6837,,,,,
6838,1,21,35,1,02:49:41
6839,,,,,
6840,1,42,65,1,04:00:39
6841,,,,,
6842,,,,,
6843,,,,,
6844,1,42,60,1,-1
6845,,,,,
6846,,,,,
6847,,,,,
6848,,,,,
6849,,,,,
6850,,,,,
6851,,,,,
6852,1,42,25,0,03:57:01
6853,,,,,
6854,,,,,
6855,,,,,
6856,1,21,35,1,02:27:13
6857,1,10,45,1,01:00:47
6858,,,,,
6859,1,42,25,1,04:58:16
6860,1,42,45,1,07:13:29
6861,,,,,
6862,1,21,35,1,02:19:09
6863,,,,,
6864,,,,,
6865,1,42,18,0,04:58:35
6866,1,5,55,1,00:48:43
6867,1,42,45,1,03:49:35
6868,,,,,
6869,,,,,
6870,1,42,35,0,04:17:21
6871,,,,,
6872,,,,,
6873,,,,,
6874,1,42,35,1,03:21:16
6875,,,,,
6876,1,42,50,1,03:46:30
6877,,,,,
6878,,,,,
6879,,,,,
6880,,,,,
6881,,,,,
6882,1,42,18,1,04:05:52
6883,1,42,35,0,05:16:55
6884,,,,,
6885,,,,,
6886,,,,,
6887,1,42,40,1,03:50:17
6888,,,,,
6889,,,,,
6890,,,,,
6891,1,42,25,1,04:38:18
6892,1,1,13,1,00:06:55
6893,1,21,70,1,01:47:09
6894,,,,,
6895,,,,,
6896,1,21,45,1,02:28:37
6897,,,,,
6898,,,,,
6899,1,42,15,0,05:25:20
6900,,,,,
6901,1,42,25,1,-1
6902,1,42,45,1,04:34:05
6903,1,42,55,0,06:39:39
6904,,,,,
6905,1,21,50,0,02:28:57
6906,,,,,
6907,,,,,
6908,,,,,
6909,1,10,15,1,01:07:01
6910,,,,,
6911,1,42,35,1,05:01:52
6912,,,,,
6913,1,42,30,0,05:23:36
6914,1,42,40,1,04:45:20
6915,,,,,
6916,,,,,
6917,,,,,
6918,,,,,
6919,,,,,
6920,1,42,30,1,04:01:53
6921,,,,,
6922,,,,,
6923,1,21,35,0,03:12:48
6924,,,,,
6925,,,,,
6926,,,,,
6927,,,,,
6928,1,42,55,1,04:17:39
6929,,,,,
6930,,,,,
6931,1,42,18,1,03:56:16
6932,,,,,
6933,,,,,
6934,1,21,40,1,01:51:42
6935,1,21,35,1,02:26:03
6936,,,,,
6937,1,42,45,1,03:21:28
6938,1,21,40,0,02:24:32
6939,,,,,
6940,,,,,
6941,1,21,45,1,03:05:47
6942,,,,,
6943,,,,,
6944,,,,,
6945,,,,,
6946,,,,,
6947,1,42,50,1,03:38:11
6948,,,,,
6949,1,42,45,1,05:00:48
6950,,,,,
6951,,,,,
6952,,,,,
6953,,,,,
6954,,,,,
6955,,,,,
6956,1,42,25,1,03:13:40
6957,1,42,18,1,03:01:22
6958,1,42,40,1,03:32:43
6959,,,,,
6960,1,42,18,0,03:29:37
6961,,,,,
6962,1,42,60,1,07:21:18
6963,,,,,
6964,1,42,45,1,04:22:31
6965,,,,,
6966,1,42,50,1,03:35:30
6967,1,42,25,0,04:22:46
6968,,,,,
6969,1,42,40,1,03:43:23
