PARTICIPANT ID,PRESENT2015,PRESENT2014,PRESENT2013,PRESENT2012,NUMOASIS
5438,1,0,1,0,2
5439,1,0,0,0,0
5440,0,0,0,1,1
5441,0,1,0,0,2
5442,0,0,0,1,1
5443,0,1,0,0,1
5444,0,0,0,1,2
5445,1,0,0,0,3
5446,0,0,0,1,1
5447,0,1,0,0,1
5448,0,0,1,0,1
5449,1,0,0,0,0
5450,0,0,1,0,2
5451,1,0,0,0,0
5452,0,0,1,0,2
5453,0,0,1,0,1
5454,0,1,0,0,1
5455,1,0,0,0,0
5456,0,1,0,0,1
5457,1,0,0,0,0
5458,1,0,0,0,0
5459,0,0,0,0,1
5460,0,1,0,0,1
5461,1,0,0,0,0
5462,0,0,0,1,1
5463,0,1,0,0,1
5464,0,1,0,0,1
5465,1,0,0,0,0
5466,0,1,1,0,2
5467,1,0,0,0,0
5468,0,1,0,0,1
5469,1,0,0,0,0
5470,1,0,0,0,0
5471,0,0,1,0,1
5472,1,1,0,0,1
5473,0,0,1,0,2
5474,1,0,0,0,0
5475,1,0,0,0,0
5476,1,0,0,0,0
5477,1,0,0,0,0
5478,1,0,0,0,0
5479,0,1,0,0,1
5480,0,1,0,0,1
5481,0,0,0,1,1
5482,0,1,1,0,3
5483,0,1,0,0,1
5484,0,0,0,0,1
5485,0,1,0,0,1
5486,0,1,0,0,1
5487,1,0,0,0,0
5488,0,0,0,1,1
5489,0,0,0,1,1
5490,0,0,0,1,1
5491,1,0,0,0,0
5492,1,0,0,0,0
5493,0,1,0,0,1
5494,0,0,1,1,2
5495,1,0,0,0,0
5496,0,0,0,1,1
5497,0,1,0,0,1
5498,0,1,0,0,1
5499,0,1,0,0,1
5500,0,0,0,1,2
5501,1,0,0,0,0
5502,0,0,1,0,1
5503,1,0,0,0,0
5504,1,0,0,0,0
5505,0,1,0,0,1
5506,0,0,0,1,1
5507,1,0,0,0,0
5508,0,0,0,1,2
5509,0,1,1,1,3
5510,0,0,1,0,2
5511,1,0,0,0,0
5512,1,0,0,0,0
5513,0,0,0,1,1
5514,1,0,0,0,0
5515,0,0,1,0,1
5516,0,0,0,0,1
5517,0,0,1,0,2
5518,0,0,1,0,3
5519,1,0,0,0,0
5520,1,0,0,0,0
5521,0,0,1,0,1
5522,1,0,0,0,0
5523,0,1,0,0,1
5524,1,0,0,0,0
5525,0,0,1,0,1
5526,1,0,0,0,0
5527,0,1,0,0,1
5528,1,1,0,0,1
5529,0,0,1,0,1
5530,0,0,1,0,1
5531,1,0,0,0,0
5532,0,0,1,0,1
5533,1,0,0,0,0
5534,0,0,1,0,1
5535,1,0,0,0,0
5536,0,1,0,0,1
5537,1,0,0,0,0
5538,1,0,0,0,0
5539,1,0,0,0,0
5540,0,0,1,0,1
5541,1,0,0,0,0
5542,1,0,0,0,0
5543,1,0,0,0,0
5544,1,0,0,0,0
5545,1,0,0,0,0
5546,0,1,0,0,1
5547,1,0,0,0,2
5548,1,0,0,0,0
5549,1,0,0,0,0
5550,0,0,0,1,1
5551,1,0,0,0,0
5552,0,1,0,0,1
5553,1,0,0,0,0
5554,1,0,0,0,0
5555,0,1,0,0,1
5556,0,1,0,0,1
5557,0,1,0,0,1
5558,1,1,0,0,1
5559,0,1,0,1,2
5560,1,1,0,0,1
5561,0,0,0,1,1
5562,0,1,0,0,1
5563,0,1,0,0,2
5564,0,0,1,0,1
5565,1,0,1,0,1
5566,0,1,0,0,1
5567,0,0,1,0,1
5568,1,0,0,0,0
5569,1,0,0,0,0
5570,0,1,0,0,1
5571,0,0,1,0,1
5572,0,0,1,0,1
5573,0,0,0,1,2
5574,0,0,1,0,3
5575,0,1,0,0,1
5576,1,0,0,0,0
5577,0,1,0,0,1
5578,1,0,0,0,0
5579,0,1,0,0,1
5580,1,0,1,1,3
5581,0,1,0,0,1
5582,1,0,0,0,0
5583,1,0,0,0,0
5584,0,0,1,0,1
5585,0,0,0,1,1
5586,1,0,0,0,0
5587,1,0,0,0,0
5588,0,1,0,0,1
5589,1,0,0,0,0
5590,1,0,0,0,0
5591,0,0,1,1,2
5592,1,0,0,0,0
5593,1,0,0,0,0
5594,0,1,0,0,1
5595,1,0,0,0,3
5596,1,0,0,0,0
5597,1,0,0,0,0
5598,1,0,0,0,0
5599,1,1,0,0,1
5600,0,1,0,0,1
5601,0,1,0,0,1
5602,0,0,1,0,1
5603,1,0,0,0,0
5604,1,0,0,0,0
5605,1,0,1,0,3
5606,0,0,1,0,1
5607,0,1,0,0,1
5608,0,0,0,0,1
5609,0,1,0,0,1
5610,0,1,0,0,2
5611,1,0,0,0,0
5612,0,1,0,0,1
5613,1,0,0,0,0
5614,1,0,0,0,0
5615,0,0,1,1,2
5616,1,0,0,0,0
5617,1,0,0,0,0
5618,0,0,0,0,2
5619,1,0,1,0,2
5620,0,1,0,0,1
5621,1,0,0,0,0
5622,1,0,0,0,0
5623,0,0,0,1,1
5624,0,0,1,0,2
5625,1,0,0,0,0
5626,0,0,1,0,1
5627,1,0,0,0,0
5628,1,0,0,0,2
5629,0,1,0,0,1
5630,0,0,0,1,1
5631,1,0,0,0,0
5632,0,1,0,0,1
5633,1,0,0,0,0
5634,0,1,0,0,1
5635,0,0,0,0,1
5636,1,0,0,0,0
5637,1,0,0,0,0
5638,0,1,0,0,1
5639,1,0,0,0,0
5640,1,0,0,0,0
5641,0,0,1,0,1
5642,0,1,0,0,1
5643,0,0,1,0,1
5644,0,0,1,0,1
5645,1,0,0,0,0
5646,1,0,0,0,0
5647,1,0,0,0,0
5648,1,0,0,0,0
5649,0,0,0,1,1
5650,1,0,0,0,0
5651,1,0,0,0,0
5652,1,0,0,0,0
5653,1,0,0,1,1
5654,1,0,0,0,0
5655,0,1,0,0,1
5656,0,1,0,0,1
5657,0,1,0,0,1
5658,0,0,0,1,1
5659,0,1,0,0,1
5660,0,0,1,0,1
5661,0,0,1,0,1
5662,1,0,0,0,0
5663,0,0,1,0,1
5664,1,0,0,0,0
5665,1,0,0,0,0
5666,0,0,1,0,1
5667,1,0,0,0,1
5668,1,0,0,0,0
5669,0,1,0,0,1
5670,0,1,0,0,4
5671,0,0,1,1,2
5672,1,0,0,0,0
5673,0,0,1,0,2
5674,0,0,1,0,1
5675,1,0,0,0,1
5676,0,0,0,1,1
5677,1,0,0,0,0
5678,1,0,0,0,0
5679,1,0,0,0,0
5680,1,0,0,0,0
5681,0,0,0,1,1
5682,0,0,0,0,1
5683,1,0,0,0,0
5684,0,1,0,0,1
5685,0,0,1,0,1
5686,0,0,0,1,2
5687,1,0,0,0,0
5688,0,0,0,0,1
5689,1,0,0,0,0
5690,1,0,0,0,1
5691,1,0,0,0,0
5692,0,1,0,0,1
5693,1,0,1,0,2
5694,0,1,0,0,2
5695,0,0,1,0,1
5696,0,1,0,0,1
5697,0,1,1,1,3
5698,0,0,1,0,1
5699,0,1,0,0,1
5700,0,1,0,0,2
5701,1,0,0,0,0
5702,0,0,1,0,1
5703,1,0,0,0,0
5704,1,0,0,0,0
5705,0,1,0,0,1
5706,0,0,0,1,1
5707,1,0,0,0,0
5708,0,1,0,0,1
5709,1,1,0,0,1
5710,1,0,0,0,0
5711,1,0,0,0,0
5712,0,0,1,0,1
5713,1,0,0,0,2
5714,0,1,0,0,1
5715,1,0,0,0,0
5716,0,0,1,0,1
5717,0,1,0,0,1
5718,1,0,0,0,0
5719,0,0,1,0,1
5720,1,0,0,0,0
5721,1,0,0,0,0
5722,0,0,0,1,1
5723,1,0,0,0,0
5724,1,0,0,0,0
5725,0,0,1,0,1
5726,1,0,0,0,0
5727,0,1,0,0,1
5728,0,0,0,1,2
5729,0,1,1,0,3
5730,0,0,0,1,1
5731,1,0,0,0,0
5732,0,0,1,0,1
5733,0,0,0,1,1
5734,0,0,0,1,1
5735,0,0,0,1,1
5736,0,0,0,0,2
5737,0,0,1,0,1
5738,1,0,0,0,0
5739,1,0,0,0,0
5740,0,1,0,1,2
5741,1,0,0,0,0
5742,1,0,0,0,0
5743,0,0,1,0,1
5744,0,0,1,0,2
5745,1,0,0,0,0
5746,1,0,0,0,1
5747,0,0,1,0,1
5748,0,0,0,0,1
5749,1,0,0,0,0
5750,0,1,1,0,3
5751,1,0,0,0,0
5752,1,0,0,0,0
5753,1,0,0,1,1
5754,0,0,0,1,1
5755,0,0,0,0,1
5756,0,0,0,1,1
5757,1,0,0,0,0
5758,1,0,0,0,0
5759,0,1,0,0,2
5760,0,0,1,1,2
5761,1,0,0,0,0
5762,0,0,1,0,1
5763,1,0,0,0,0
5764,1,0,0,0,0
5765,1,0,0,0,0
5766,1,0,0,0,0
5767,1,0,0,0,0
5768,0,1,0,0,1
5769,1,0,0,0,0
5770,0,1,0,0,1
5771,0,1,1,0,2
5772,1,0,0,0,0
5773,0,1,0,0,1
5774,1,0,0,0,0
5775,0,0,1,1,2
5776,0,0,0,0,1
5777,0,1,0,0,1
5778,1,0,0,0,0
5779,1,0,0,0,0
5780,0,0,0,1,1
5781,1,0,0,0,0
5782,0,0,1,0,1
5783,1,0,0,0,1
5784,0,0,1,0,2
5785,0,1,1,0,3
5786,0,0,0,1,1
5787,0,0,0,1,1
5788,1,0,0,0,0
5789,0,1,0,0,1
5790,0,1,0,0,3
5791,1,0,0,0,0
5792,1,0,0,0,0
5793,0,1,0,0,1
5794,0,1,0,0,1
5795,0,0,0,1,1
5796,0,0,1,0,3
5797,1,1,0,0,1
5798,1,1,0,0,3
5799,0,0,0,1,1
5800,1,1,0,0,1
5801,1,0,0,0,0
5802,1,0,0,0,0
5803,0,1,0,0,1
5804,0,1,0,0,1
5805,1,0,0,0,0
5806,0,1,1,0,2
5807,1,0,0,0,0
5808,1,0,0,0,0
5809,0,0,1,1,2
5810,0,0,0,1,1
5811,0,0,1,0,1
5812,0,0,0,1,1
5813,0,0,0,1,1
5814,1,0,0,1,2
5815,0,0,1,0,1
5816,0,0,0,1,1
5817,1,0,0,0,0
5818,1,0,0,0,0
5819,1,0,0,0,0
5820,1,1,0,0,1
5821,0,1,0,0,3
5822,0,1,0,0,1
5823,1,0,0,0,0
5824,1,0,0,0,0
5825,1,0,0,0,0
5826,1,1,0,0,1
5827,0,1,1,1,3
5828,0,0,1,0,1
5829,0,1,0,0,1
5830,1,0,0,0,0
5831,1,0,0,0,0
5832,1,0,0,0,0
5833,0,0,1,0,1
5834,1,0,0,0,0
5835,0,0,1,1,2
5836,1,0,1,0,3
5837,1,0,0,0,0
5838,0,1,0,0,1
5839,0,1,0,0,1
5840,0,1,0,0,1
5841,1,0,0,0,0
5842,0,0,0,1,1
5843,1,0,0,0,0
5844,0,1,0,0,1
5845,1,0,0,0,0
5846,1,0,0,0,0
5847,1,0,0,0,0
5848,1,1,0,0,1
5849,0,1,0,0,1
5850,1,0,0,1,1
5851,0,0,1,0,2
5852,1,0,0,0,0
5853,1,0,0,0,0
5854,0,0,0,1,1
5855,0,0,1,0,1
5856,0,0,0,1,3
5857,0,1,0,0,1
5858,1,0,0,0,0
5859,1,0,0,0,0
5860,0,0,0,1,1
5861,0,1,0,0,1
5862,1,0,0,0,0
5863,0,0,1,0,1
5864,0,0,0,1,1
5865,0,1,0,0,1
5866,1,0,0,0,0
5867,1,0,0,0,0
5868,0,1,0,0,1
5869,1,0,0,0,0
5870,1,0,0,0,0
5871,1,0,0,0,0
5872,0,0,1,0,2
5873,1,0,0,0,0
5874,1,0,0,0,0
5875,0,0,1,0,1
5876,0,0,1,0,1
5877,0,0,0,1,1
5878,1,0,0,0,0
5879,1,0,0,0,0
5880,0,0,0,1,1
5881,0,0,1,0,1
5882,1,0,0,0,0
5883,0,1,0,0,1
5884,0,1,1,0,2
5885,0,0,1,0,1
5886,0,1,0,0,1
5887,0,1,0,0,1
5888,0,0,1,0,1
5889,1,1,0,0,2
5890,1,0,0,0,1
5891,0,0,0,1,3
5892,1,0,0,0,0
5893,0,1,0,0,1
5894,1,0,0,0,0
5895,1,0,0,0,0
5896,1,0,0,0,0
5897,1,0,0,0,0
5898,1,0,0,0,0
5899,0,0,0,1,1
5900,0,1,0,0,3
5901,0,1,0,1,3
5902,0,0,1,0,1
5903,0,1,0,0,1
5904,0,1,0,0,1
5905,1,0,0,0,0
5906,1,0,1,1,2
5907,0,0,0,0,1
5908,0,1,0,0,1
5909,0,1,0,0,1
5910,1,0,0,0,0
5911,0,0,1,0,1
5912,0,1,0,0,3
5913,1,0,0,0,0
5914,0,0,0,0,1
5915,0,0,1,0,1
5916,1,0,0,0,0
5917,1,0,0,0,0
5918,0,1,0,0,1
5919,0,1,1,1,3
5920,1,0,0,0,0
5921,0,0,0,1,1
5922,0,1,0,0,1
5923,0,0,1,0,1
5924,0,0,1,0,1
5925,0,1,0,0,1
5926,1,0,0,0,0
5927,0,0,1,1,2
5928,1,0,0,0,1
5929,1,0,0,0,0
5930,1,0,0,0,0
5931,0,1,0,1,3
5932,0,1,0,1,3
5933,1,0,0,0,0
5934,1,0,0,0,0
5935,1,0,0,0,0
5936,1,0,0,0,0
5937,0,1,1,0,2
5938,1,0,0,0,0
5939,0,1,0,0,1
5940,0,0,1,0,1
5941,0,0,0,1,1
5942,0,0,0,1,1
5943,0,0,1,0,1
5944,1,0,0,0,0
5945,0,0,1,0,1
5946,0,1,1,0,2
5947,0,1,0,0,1
5948,0,0,1,0,1
5949,0,0,1,0,1
5950,1,0,0,0,0
5951,1,0,0,0,0
5952,0,0,1,0,1
5953,0,0,1,0,1
5954,1,0,0,0,0
5955,0,0,0,1,1
5956,1,0,0,0,0
5957,1,0,0,0,0
5958,1,0,0,0,0
5959,1,0,0,0,0
5960,0,0,0,1,1
5961,0,1,0,0,1
5962,1,0,0,0,0
5963,0,1,0,0,1
5964,1,0,0,0,0
5965,1,0,0,0,2
5966,1,0,0,0,0
5967,1,0,1,0,1
5968,1,0,0,0,0
5969,1,0,0,0,1
5970,0,1,0,0,1
5971,1,0,0,0,0
5972,1,0,0,0,0
5973,1,0,0,0,0
5974,0,0,1,0,1
5975,0,1,0,0,1
5976,0,0,1,0,1
5977,1,0,0,0,0
5978,0,0,0,1,1
5979,1,0,0,0,0
5980,0,0,1,0,1
5981,1,0,0,0,0
5982,0,1,0,0,1
5983,0,0,0,1,1
5984,1,0,0,0,0
5985,1,0,0,0,0
5986,1,0,0,0,0
5987,1,0,0,0,0
5988,0,1,1,0,2
5989,1,0,0,0,0
5990,1,0,0,0,0
5991,0,0,0,1,1
5992,1,0,0,0,0
5993,1,0,0,0,0
5994,1,1,0,0,1
5995,1,0,0,0,0
5996,1,0,0,0,0
5997,0,0,1,0,1
5998,0,0,1,0,1
5999,0,1,0,0,1
6000,0,0,0,1,1
6001,0,1,0,0,1
6002,1,0,0,0,0
6003,1,0,0,0,0
6004,1,1,1,1,5
6005,0,0,0,1,1
6006,1,0,0,0,0
6007,1,0,1,1,2
6008,0,0,0,1,2
6009,1,0,0,0,0
6010,0,1,0,0,1
6011,0,0,1,0,1
6012,1,0,0,0,0
6013,1,0,0,0,0
6014,1,0,0,0,0
6015,1,0,0,0,0
6016,0,0,1,0,2
6017,0,0,0,1,2
6018,1,0,0,0,0
6019,0,0,1,0,1
6020,0,0,1,0,1
6021,0,1,0,0,1
6022,0,1,0,0,1
6023,1,0,0,0,0
6024,1,0,0,0,0
6025,0,0,0,1,1
6026,0,0,1,0,1
6027,1,0,0,0,0
6028,1,0,0,0,0
6029,0,0,0,1,3
6030,1,0,0,0,0
6031,0,0,0,1,1
6032,1,0,0,0,0
6033,0,1,0,0,1
6034,0,1,0,0,1
6035,0,1,0,0,2
6036,1,0,0,0,0
6037,1,0,0,0,0
6038,1,0,0,0,0
6039,1,0,0,0,0
6040,0,1,0,0,1
6041,1,0,1,0,1
6042,1,0,0,0,0
6043,0,1,0,1,2
6044,1,0,0,0,0
6045,0,1,0,0,1
6046,1,0,0,0,0
6047,0,0,0,1,1
6048,1,0,0,0,0
6049,0,0,1,0,1
6050,0,0,1,1,3
6051,0,0,0,1,1
6052,0,1,0,0,2
6053,1,0,0,0,0
6054,0,0,0,1,1
6055,0,1,0,0,1
6056,1,0,0,0,1
6057,1,0,0,0,0
6058,0,0,1,0,1
6059,0,1,0,0,1
6060,1,0,1,0,2
6061,0,1,0,0,2
6062,1,0,0,0,0
6063,1,0,0,0,2
6064,1,0,1,0,1
6065,1,0,0,0,0
6066,1,1,0,0,1
6067,0,1,0,0,2
6068,0,0,1,0,1
6069,0,1,0,0,1
6070,0,0,0,1,1
6071,1,0,0,0,0
6072,0,0,1,0,1
6073,0,1,0,0,2
6074,1,0,0,0,0
6075,0,0,0,1,1
6076,0,1,0,0,1
6077,0,1,0,0,1
6078,1,0,0,0,0
6079,1,0,0,0,0
6080,1,1,0,0,1
6081,1,0,0,0,0
6082,0,1,0,0,1
6083,1,0,0,0,0
6084,0,0,1,0,1
6085,0,0,1,0,2
6086,1,0,0,0,0
6087,0,0,0,1,1
6088,0,1,0,0,1
6089,0,0,0,1,1
6090,0,1,0,0,3
6091,0,1,0,0,1
6092,0,0,1,0,1
6093,0,0,1,0,2
6094,1,0,0,0,0
6095,1,0,0,0,0
6096,1,0,0,0,1
6097,1,0,0,0,0
6098,0,0,1,1,2
6099,1,0,0,0,0
6100,1,0,0,0,0
6101,0,1,1,0,2
6102,0,1,0,0,1
6103,1,0,1,1,2
6104,1,0,0,0,0
6105,0,0,0,1,1
6106,1,0,0,0,0
6107,1,0,0,0,0
6108,0,0,1,0,1
6109,0,0,0,1,1
6110,1,0,0,0,0
6111,1,0,0,0,0
6112,1,0,0,0,0
6113,0,0,1,0,2
6114,0,1,0,0,1
6115,0,0,1,0,1
6116,1,0,0,0,0
6117,1,0,0,0,0
6118,0,0,0,1,1
6119,0,0,1,0,2
6120,1,0,0,0,0
6121,0,0,0,1,3
6122,0,0,1,0,1
6123,0,0,1,0,1
6124,1,0,0,0,0
6125,0,1,0,0,1
6126,1,0,0,0,0
6127,1,0,0,0,0
6128,0,1,0,1,3
6129,1,0,0,0,0
6130,0,0,0,1,1
6131,0,0,0,1,1
6132,1,0,0,0,0
6133,0,1,0,0,3
6134,0,0,1,0,3
6135,1,0,0,0,0
6136,0,1,0,0,1
6137,1,0,0,0,0
6138,0,0,0,1,1
6139,1,0,0,0,0
6140,0,0,0,1,1
6141,1,0,0,0,0
6142,1,0,0,0,0
6143,0,1,0,0,2
6144,1,0,0,0,0
6145,0,1,0,0,1
6146,0,0,1,0,1
6147,0,1,0,0,1
6148,1,0,0,1,1
6149,0,1,0,0,1
6150,1,0,0,0,0
6151,1,1,0,0,3
6152,1,0,0,0,0
6153,1,0,0,0,0
6154,0,1,0,0,1
6155,1,0,0,0,0
6156,0,1,0,0,1
6157,1,0,0,0,0
6158,1,0,0,0,0
6159,0,1,0,0,1
6160,1,0,0,0,0
6161,0,1,0,0,1
6162,0,1,0,0,2
6163,1,0,0,0,0
6164,1,0,0,0,0
6165,1,0,0,0,0
6166,1,0,0,0,0
6167,0,0,1,0,1
6168,0,1,0,0,1
6169,1,0,0,0,0
6170,1,1,0,1,3
6171,0,0,1,0,1
6172,1,0,0,0,0
6173,1,0,0,0,0
6174,1,0,0,0,0
6175,0,0,1,0,1
6176,1,0,0,0,0
6177,1,0,0,0,0
6178,0,0,0,1,1
6179,0,0,0,0,1
6180,0,0,0,1,1
6181,1,0,0,0,0
6182,1,0,0,0,0
6183,1,0,0,0,1
6184,1,0,0,0,0
6185,0,0,1,0,1
6186,0,1,0,0,2
6187,1,0,0,0,0
6188,1,1,1,0,3
6189,1,0,0,0,0
6190,1,0,0,0,1
6191,1,0,0,0,0
6192,1,0,0,0,0
6193,0,0,1,0,1
6194,0,0,0,1,1
6195,1,0,1,0,1
6196,0,1,0,0,1
6197,0,0,0,1,1
6198,1,0,0,0,0
6199,1,0,0,0,0
6200,0,0,1,0,1
6201,1,0,0,0,0
6202,0,0,0,1,1
6203,1,0,0,0,1
6204,0,0,1,0,1
6205,0,1,0,0,1
6206,0,1,0,0,1
6207,0,0,1,0,1
6208,1,0,0,0,0
6209,0,0,0,0,1
6210,0,1,0,0,1
6211,0,0,1,0,1
6212,1,0,0,0,0
6213,0,1,0,0,1
6214,1,0,0,0,2
6215,0,1,0,1,3
6216,1,0,0,0,0
6217,1,0,0,0,0
6218,0,0,0,1,1
6219,0,1,0,0,1
6220,1,0,0,0,0
6221,0,0,0,1,1
6222,1,0,0,0,0
6223,0,0,1,0,2
6224,1,0,0,0,0
6225,1,0,0,0,0
6226,0,1,0,0,1
6227,0,1,0,0,2
6228,0,1,0,0,1
6229,0,1,0,0,1
6230,0,0,0,1,1
6231,0,1,0,0,1
6232,1,0,0,0,0
6233,0,0,1,1,2
6234,0,0,0,1,1
6235,0,0,1,0,1
6236,0,0,1,0,1
6237,1,0,0,0,0
6238,1,0,0,0,0
6239,1,0,0,0,0
6240,0,1,1,0,3
6241,1,0,0,0,0
6242,1,0,0,0,0
6243,1,0,0,0,0
6244,1,0,0,0,0
6245,1,0,0,0,0
6246,1,0,0,0,0
6247,0,1,0,0,5
6248,0,1,0,0,1
6249,0,0,1,0,1
6250,1,0,0,0,0
6251,0,0,0,1,1
6252,0,1,1,0,2
6253,0,0,1,0,1
6254,0,1,0,0,1
6255,0,0,1,1,2
6256,1,0,0,0,0
6257,1,0,0,0,0
6258,1,0,0,0,0
6259,0,1,0,0,1
6260,0,0,1,0,3
6261,1,0,0,0,0
6262,0,1,0,1,2
6263,1,0,0,0,0
6264,0,0,0,0,1
6265,0,1,0,0,1
6266,1,0,0,0,0
6267,1,0,0,0,0
6268,1,0,0,0,0
6269,1,0,0,0,0
6270,0,1,0,0,1
6271,0,0,0,1,1
6272,0,1,0,0,1
6273,1,0,0,0,0
6274,1,0,0,0,0
6275,1,0,0,0,0
6276,0,1,0,0,2
6277,1,0,0,0,0
6278,0,0,1,0,1
6279,1,0,0,0,0
6280,0,1,0,0,1
6281,0,0,0,1,1
6282,0,1,0,0,1
6283,0,0,1,0,1
6284,0,0,1,0,2
6285,1,1,0,0,2
6286,1,0,0,0,1
6287,0,0,1,0,1
6288,0,0,1,0,1
6289,0,1,0,0,1
6290,1,0,0,0,0
6291,0,0,1,0,1
6292,0,0,1,0,1
6293,0,1,0,0,1
6294,0,0,0,0,2
6295,0,1,0,0,1
6296,1,0,0,0,0
6297,1,0,0,0,0
6298,0,0,1,0,1
6299,0,0,0,1,1
6300,1,0,0,0,0
6301,0,0,0,1,1
6302,1,0,0,1,2
6303,1,0,0,0,0
6304,1,0,0,0,1
6305,1,0,0,0,0
6306,1,0,0,0,0
6307,1,0,0,0,0
6308,0,1,0,0,1
6309,0,1,0,0,1
6310,0,0,0,1,1
6311,0,1,0,0,1
6312,1,0,0,0,0
6313,1,0,0,0,0
6314,1,0,0,0,0
6315,0,1,0,0,1
6316,1,0,0,0,0
6317,1,0,0,0,0
6318,1,0,0,0,0
6319,1,0,0,0,0
6320,1,0,0,0,0
6321,1,0,0,0,0
6322,0,0,0,1,1
6323,1,0,0,0,0
6324,1,0,0,0,0
6325,1,0,0,0,0
6326,0,1,0,0,1
6327,1,0,0,0,0
6328,1,0,0,0,0
6329,1,0,0,0,0
6330,0,0,1,0,1
6331,0,0,1,1,2
6332,1,1,0,0,1
6333,1,0,0,0,0
6334,0,0,0,1,1
6335,0,1,0,0,1
6336,0,1,0,0,2
6337,1,0,0,0,0
6338,1,0,0,0,0
6339,0,1,0,0,3
6340,0,1,0,0,1
6341,0,1,0,0,1
6342,0,0,1,0,1
6343,1,0,0,0,0
6344,0,0,1,0,1
6345,1,0,0,0,0
6346,1,0,0,0,0
6347,1,0,0,0,0
6348,0,1,1,0,2
6349,1,0,0,0,2
6350,0,0,0,1,1
6351,1,0,0,0,0
6352,0,0,0,1,1
6353,1,0,0,0,0
6354,1,0,0,0,0
6355,1,0,0,0,0
6356,0,0,0,0,1
6357,0,0,0,0,1
6358,1,0,0,0,0
6359,0,0,0,1,1
6360,0,0,0,1,1
6361,1,0,0,0,0
6362,1,0,0,0,0
6363,1,0,0,0,0
6364,0,1,0,0,1
6365,0,0,0,1,1
6366,1,0,0,0,0
6367,0,1,0,0,1
6368,1,0,0,0,0
6369,0,1,0,0,1
6370,1,0,0,0,0
6371,1,0,0,0,0
6372,0,0,1,0,1
6373,1,0,0,0,3
6374,0,1,0,0,1
6375,1,0,0,0,0
6376,0,0,0,1,1
6377,0,0,1,1,2
6378,1,0,0,0,0
6379,1,1,0,1,2
6380,1,0,0,0,0
6381,0,1,0,0,1
6382,0,1,0,0,1
6383,1,0,0,0,0
6384,1,1,0,0,1
6385,0,1,0,0,1
6386,1,0,0,0,0
6387,1,0,0,0,0
6388,0,1,0,0,1
6389,1,0,0,0,0
6390,1,0,0,0,0
6391,1,1,0,0,1
6392,0,1,1,0,2
6393,0,0,1,1,2
6394,0,1,0,0,1
6395,1,0,0,0,0
6396,0,0,1,0,1
6397,1,0,0,0,0
6398,1,0,0,0,0
6399,1,0,0,0,1
6400,1,0,0,0,0
6401,0,0,1,1,2
6402,1,0,0,0,0
6403,0,0,1,0,1
6404,0,0,0,1,1
6405,0,0,1,0,1
6406,0,1,1,0,2
6407,1,0,0,0,0
6408,0,0,1,0,1
6409,1,0,0,0,0
6410,1,0,0,0,0
6411,1,0,0,0,0
6412,1,0,0,0,0
6413,0,1,0,0,2
6414,0,0,0,1,1
6415,1,0,0,0,0
6416,1,0,0,0,0
6417,0,1,0,0,1
6418,0,0,0,1,2
6419,0,1,0,1,2
6420,1,0,0,0,0
6421,0,1,0,0,1
6422,1,1,0,0,1
6423,0,0,1,1,2
6424,1,0,0,0,0
6425,0,1,0,1,2
6426,0,0,0,1,2
6427,0,1,0,0,1
6428,0,1,0,0,1
6429,0,1,0,0,1
6430,0,1,0,0,1
6431,1,0,0,0,0
6432,1,0,0,0,0
6433,0,0,1,0,1
6434,0,0,0,1,1
6435,1,0,0,0,0
6436,0,1,0,0,1
6437,1,0,0,0,0
6438,1,0,0,0,0
6439,0,1,0,0,1
6440,0,0,1,0,3
6441,0,0,1,0,1
6442,1,0,1,0,2
6443,1,0,0,0,0
6444,0,1,0,0,1
6445,0,1,1,0,3
6446,0,1,0,0,1
6447,0,0,0,1,3
6448,0,1,0,0,1
6449,1,0,0,0,0
6450,1,0,0,0,0
6451,0,1,0,0,1
6452,0,0,0,1,1
6453,1,0,0,0,0
6454,0,0,0,1,1
6455,0,0,1,1,2
6456,0,0,0,1,1
6457,0,0,0,1,1
6458,0,1,0,0,2
6459,0,0,0,1,1
6460,1,0,0,0,0
6461,1,0,0,0,0
6462,0,1,0,0,1
6463,1,0,0,0,0
6464,0,0,1,0,1
6465,1,0,0,0,0
6466,1,0,1,0,1
6467,0,1,0,0,1
6468,1,0,0,0,0
6469,0,1,0,0,1
6470,0,0,1,0,1
6471,0,0,0,1,1
6472,0,0,1,0,1
6473,0,0,1,0,1
6474,0,0,0,1,1
6475,0,1,0,0,2
6476,0,1,0,0,1
6477,0,1,0,0,1
6478,0,1,0,0,1
6479,1,0,0,0,0
6480,1,0,0,0,0
6481,1,0,0,0,0
6482,1,0,0,0,0
6483,0,1,0,0,1
6484,1,1,1,0,3
6485,0,0,1,0,1
6486,0,0,0,0,2
6487,0,0,1,0,2
6488,0,1,0,0,1
6489,1,0,0,0,1
6490,0,1,0,0,4
6491,1,0,0,0,1
6492,1,0,0,0,0
6493,0,0,0,1,1
6494,1,0,0,0,0
6495,0,1,1,0,2
6496,0,0,0,1,1
6497,1,0,0,0,0
6498,1,0,0,0,0
6499,0,0,0,1,1
6500,0,1,0,0,2
6501,0,1,0,0,1
6502,1,0,0,0,3
6503,0,1,0,0,2
6504,1,0,0,0,0
6505,1,0,0,0,0
6506,1,0,0,0,0
6507,0,1,0,0,1
6508,0,1,1,0,2
6509,0,1,0,0,1
6510,1,0,0,0,0
